x,ytrain,yans
9876,37480.3,37113.5
23826,125308,124224
28396,86569.8,89621.8
7572,91610.7,87114.8
6249,50513.7,49679
14640,24470.6,19069.9
29174,132405,129844
18819,102556,99144.1
943,-19017.1,-21381
32611,51298.8,50845.1
1941,27641,25636.9
20289,74817.4,79467.8
8419,46880.7,47090.4
5565,15954.5,19787.9
3805,-12934.5,-5921.97
7585,92575.8,91828.9
16216,109433,107473
31450,99160,97948.2
1615,-3423.97,-885.733
2609,71794.6,66658.7
11064,17541.3,20349.7
9166,24018.3,28220.9
16893,81402.1,82571.3
16074,26611.8,20896.6
13509,31719.3,24049.1
30300,135353,136766
19695,31525.7,33394.8
9573,8635.15,7699.68
15589,85838.3,86034
13161,15543.6,18487.4
31172,44034.1,48293.7
17968,79576.5,80725.5
27358,118054,118662
26031,101429,103645
26268,110549,110435
19426,95880,96896.3
28510,135961,131011
10422,79582.5,75984.1
30774,65840.2,63628.9
8779,50659.5,47947.8
30910,84964.3,88969
23552,65230.5,66932.5
4182,-3648.95,-7433.42
25391,42253.5,45272.2
15495,106172,105663
5764,82603,78485.9
874,7313.47,9348.77
1364,2627.32,3691.81
14902,56555,58711.2
28255,63020.5,58796.3
4460,37541.8,35674.5
474,39325.4,37490.2
6972,48580.3,49158.3
26821,55525.8,52814.3
26122,45356.9,42293.3
25547,109132,108511
21577,92691.3,94315.4
9789,96492.8,95856.5
25605,134363,130399
30195,91203.9,91822.9
27594,45306.6,41690.6
7950,92373.8,93946.3
16343,64619.9,60744.2
754,70432.2,68999.6
2481,39265.1,37654.2
1012,3628.52,7298.46
11672,44185.5,44135.4
23439,125587,126365
13428,84952.6,82412.3
5912,22764.7,30372.5
9762,99763,99737.2
5967,3853.88,-1.74415
24408,60010,60937.3
4415,63281.8,69361.6
1908,47915.3,51366.2
17223,54829,59249.3
11759,12884.4,12904.1
26434,77905.4,70401.1
5204,24023.7,19464
29486,93095.4,99484.1
4319,80401.3,71465.7
958,-13681,-20116.8
5945,9840.72,8512.09
26806,63736,62257
8166,7598.63,6447.74
18700,88377.7,91262.3
11367,11898.5,12951.8
17692,116397,115777
21787,39938.3,40822.1
28532,123523,120655
30556,94720.7,93230.7
30974,131426,132838
3447,-12933.3,-7658.8
5021,62637.9,61711.3
18283,44523.1,46338.6
26222,75393.3,74691.7
29331,58930.9,63153
2376,-7005.87,-13390.4
28583,79843.9,82688
26948,77114.3,80710.8
12723,69411.1,69546.7
17982,91319.9,91366.1
22018,126090,122906
14776,105640,104634
9220,9557.94,6048.08
31111,79162.3,80576.8
32182,90150.2,89464.2
23856,110430,110179
19490,116264,119315
8925,28407.5,28351.3
4324,71630.7,74264.2
6486,85801.8,81478
19677,27673.3,28166.7
15969,66733.6,71309
11643,68265.7,67256.7
7534,64180.8,63241.8
15677,24295.2,24974.8
22668,102403,104148
31068,111883,114317
21991,117714,122667
32196,74854,78527.2
7783,-4241.9,2461.47
16828,34028.5,34235.2
7727,23410.8,24079.9
29426,53139.4,55569.2
15871,111465,111234
10697,15050.1,16257.5
17612,79876.1,83174.8
18703,94154.6,93439.2
11027,15828.1,9970.86
11408,17517.5,14455.1
5545,31492.4,34855.3
9508,42220,42455.4
7185,74572.8,70445.9
30238,119779,123500
24237,97204.2,96004.4
26443,60009.2,63747.6
21313,123702,117401
22501,43476.8,45282.6
8850,2906.34,6585.01
25128,53817.3,62190.5
2111,26982.4,28014.1
23650,40033.1,38649.3
28149,128456,130738
11192,99063.3,101797
1454,68143.4,67777.5
15869,110534,110812
681,21848,27742.9
27465,114870,110417
20267,101216,96338.9
17713,103615,110739
19793,98017.5,102237
18634,37851.3,41152.4
25472,52619.7,52220.7
20972,111066,107472
22830,73229.1,67210
24901,119558,127385
28442,119796,122784
5177,40868.4,40235.3
13877,24991.1,21375.4
25770,37327.2,39582
702,42288.1,44117.3
14364,72386.1,70524.6
1381,15506.4,16443.4
16590,113687,112431
8823,17216.9,16845.8
2237,73564.4,71093.9
8023,73183.4,73921.4
32179,95505.7,91874.3
16595,114790,113316
20169,111036,111889
2327,8576.28,7618.95
12042,35889.4,37436.9
31310,117115,120249
28182,111603,113700
11058,18971.2,17485.7
7926,84367.1,85138.8
9487,58519.8,59281
1670,-22283.9,-16985.2
32528,105559,101326
5651,2083.65,1546.99
2258,58070.3,59773
7213,81767.7,86646.3
9860,45738.7,49645.5
25783,41006.5,38052.6
21286,126065,122768
2742,-10176.4,-12434.2
8610,66711.7,62770.6
4472,26376.2,26201.6
7128,25821.8,26091.9
18434,109215,111714
5841,87072.9,81216.4
20718,29418.5,34115.1
3503,2936.52,89.3404
14867,87964.5,86044.4
24865,123213,126321
10938,57664.9,53665.1
1881,71206.2,67692.2
9257,16570,12998.3
22750,117492,121059
28614,59816.6,60025.3
18598,30845.7,26335.8
28458,134584,130210
2661,29845.2,28684.7
26063,78816.4,78402.2
32756,128138,126443
20807,53132.6,53806.7
20278,84045.8,88152.4
19489,125343,119377
19435,100488,102833
6365,2155.75,1597.37
32075,142177,140567
7586,92766.7,92101.4
1386,18257.2,20432.8
7833,20818.3,17888.3
8360,91974.7,88140.9
13330,100133,99129.1
26048,94085.4,90473.3
8928,29224,30490.5
29492,104181,104201
12433,23948.5,20002.9
23840,125464,118947
6766,20813.7,23731.6
1735,18376.1,13651.7
19810,112024,111699
11599,91209.7,95944.7
11837,56076.6,59651.3
21892,65590.2,59415.4
31982,84899.6,84348.8
7328,58049.5,53287.4
29352,50617,51560.6
11369,13143.9,12483.2
31244,65100.5,69692.7
21794,37486.7,37629.5
6608,49147.6,51435
9252,13779.4,10996.1
11647,63102,64079.9
17432,59061.4,55740.2
9535,23056.8,23154.2
7208,88811,84343.7
3264,79337.3,79035.6
3497,-561.806,-2713.4
23243,37431.8,36966.9
27649,67534.7,67236.3
22015,120645,123384
26841,46236.6,43847.5
189,-22331,-20893.3
16100,31221.4,28756.3
19812,113168,112608
30648,144373,138857
9523,30840.1,31158.5
19851,118878,119904
24474,112868,111255
28633,55143,49920
29891,127649,129738
27200,43489,44795
19854,121905,119593
9990,16636.5,21208.2
25697,82794.1,82603.9
4919,-7492.84,-3867.25
17780,69750.1,65912
22578,40351.6,39885.2
12931,75573.3,73114.9
32544,84708.7,88454.8
3340,63914.9,62621.6
13487,38199.3,36938.2
899,-9673.09,-7572.8
22525,37156,35112.7
8483,4532.9,7508.89
5538,37727.9,40457.3
7492,33268.3,29942.8
6193,80390.9,85600.6
28252,57384.8,60690.1
25011,57783.9,55794.4
1560,38871.3,40612.3
15834,94845,95359.4
1840,76012.3,76172.5
31497,63577.5,62977.2
2785,1103.83,-1490.96
18529,47920.5,45449.4
31540,42867.1,47888
18805,104133,107378
28791,116414,116717
13392,101523,102589
13210,25552.3,18922.3
13549,11404.5,15392.3
21578,98027.7,95064.5
26979,102680,105260
30971,126592,131529
9277,24019.1,23813.3
73,54486,53878.4
20193,117595,119772
1620,-1465.77,-3840.87
21497,39974,37513.7
13826,51512.3,53347
31276,91774.3,94420.8
19790,103123,100281
6582,67817,70958.1
13578,26218.9,22813.9
11159,89833.1,88761.8
20418,38469.6,35989.7
26489,40200,41033.7
159,-1723.44,-2959.25
3449,-5049.54,-8124.82
12924,64458.9,67576.3
9072,89562.5,93158.4
10380,42155.2,42858
27008,118392,123472
27967,43997.4,45125.2
10208,57402.7,60117.8
6477,74642.2,76448.5
18503,65030.3,64865.3
15370,19943.5,23284.9
32607,51425.3,51730.5
14196,47522.1,46333.5
12074,22017.5,18820.6
13722,110561,108252
12611,97525.7,98092.4
19019,60204.3,59499.6
28761,95685,94271.1
11056,13558.8,16624.2
12890,38941.5,40671.8
31163,52874.1,50466.3
16683,81862.7,77486.8
13716,108630,107732
19932,75856.4,76394.1
25452,38040.7,42501.7
2741,-15560.5,-12388.7
4954,6516.77,10797.6
6813,59421.9,60640.3
2862,51427.8,55339.5
10396,45750.5,55696.4
15460,85827.2,85045.1
20615,108671,105006
10904,76800.2,79882.9
2599,73855.1,71702.5
20136,92305,90944.1
4680,74567.1,73151
9198,8655.38,10872
27032,126241,131658
14387,87266.3,87878.9
32584,64316.5,60793.7
7240,91501.7,93580.6
3517,3500.58,8124.09
17006,102166,103447
8670,90217,95682.2
241,-26731,-26907.9
18882,51803.4,50985.1
25249,128996,129671
3523,11036.8,12118
31758,134605,133278
12105,18635.1,12266.4
29621,115953,116790
17095,37430.2,38856.6
7296,77068.8,76722.1
9916,13112.2,13279.9
15678,25388.3,24603.2
10178,79471.4,82291.2
13579,26740.9,23262.3
25058,40282.3,37116.1
27577,47933.5,41543.6
12750,49362.9,47974.4
14007,67755.2,72187.8
23729,94551.4,91996.1
24081,93721.4,86247.1
2995,51720.9,50648.7
2678,17354.1,15488.3
24676,36107.7,41918.1
27753,135322,133059
20899,121046,117382
11784,25631.6,21907.7
15565,102276,101171
3093,-12296.8,-10170
13608,44022.7,40701
6172,86655.7,90622.6
11243,96485.4,93273.2
29929,137724,137614
7514,44961.2,47295.9
10168,91047.9,88271.5
5055,80416.6,81629
11191,96354.6,101606
5973,-99.8241,-1240.89
8922,21241.6,26275.7
6748,15736.2,12259.9
5651,-1909.21,1546.99
10986,18556.3,20181.3
2144,50925.6,53858.2
16446,22048.2,24126.8
31577,54150.3,54810.9
26517,38473.7,40297
14629,14257.1,17582.1
29916,135654,137134
5874,59943.9,60424
15791,67990.2,62878.7
15469,94150.2,91392
22912,31758.9,33349.8
8146,440.935,3328.79
30693,124206,123666
9091,84209.1,84104.2
9815,85230.3,83369.1
26949,78853.1,81516.1
26857,42393.8,40318.2
20640,87912.3,87258.8
26052,86076.2,87258
236,-32733.6,-27943.6
8551,17349.4,18445.3
9487,60183.6,59281
31226,60507.9,58557.5
28162,123666,125435
16955,116277,114009
23183,72313.5,73380.4
8394,68342.4,66870
30180,81624.4,79804.3
16097,28844.3,27411.5
3065,955.345,-442.824
27065,127502,130110
2513,61949.3,61470.1
9261,14083.3,14816.2
12578,78603.2,77710.9
21078,35415.2,34769
16878,71142.9,70647.5
14140,85737.6,89407.1
4611,30459.8,21325.4
31947,59714.9,60279.4
2445,14877.5,9493.23
170,-9087.82,-10419.7
29975,117787,121253
13489,43940.6,35585.7
24750,47792.3,49804.8
6149,88249.3,89110.4
3333,68889.7,67025
13865,26776,26768.7
22214,37839.1,37570
17282,99914.9,102889
27007,122457,122978
27432,129049,128479
8896,4783.94,11732.2
16367,39295.2,42682.9
28522,127357,126042
4882,-731.147,-1668.9
31810,96728.1,98540.3
17641,97501.6,103017
7231,85685,92357.4
2187,75451.5,75651.9
6705,3720.34,-300.744
6479,79165.9,77636.8
6321,3648.21,2692.53
6538,88977.6,90755.7
31351,139033,138704
19447,111070,109586
24208,112334,115524
9646,27749.6,30726.9
22276,82973,79018.3
25759,42548.3,42674.7
30189,86611.8,86969.1
30422,56152.8,58316.8
27666,75959.1,80330
8486,7222.98,6666.35
3455,-9017.11,-9195.29
2028,-14559.6,-15400.4
29614,119857,121267
4860,9413.8,8155.14
29253,123324,121269
11777,21527.1,18607.2
31348,139919,138051
12503,22911,22930
10861,100561,100466
22431,97696.8,97342.1
29082,69443.2,64727.4
12455,15083.3,13710.9
14197,46751.5,45583
22106,64283.2,69070.6
8752,66724.3,69223.3
15821,84739.4,86484.9
17296,106363,109556
26281,124961,118554
26021,112079,110692
24455,96879.9,97907.1
15947,95718.4,88177.5
27124,90175.5,95509.6
18318,71528.7,73386.3
9135,55862.9,52016.2
11376,11686.7,11273.5
1774,43744.6,44778.4
29859,111501,110113
24998,71993.2,64904
12074,19466.6,18820.6
9253,11114.4,11371.8
6922,78844,83613.3
10635,13380.2,15289.1
1643,-13613.6,-13922.9
28888,121128,123540
8153,6910.05,3789.54
13232,31289.2,29361.8
4747,88666.2,83552.1
28680,38215,44532.6
19926,82043.6,81207.1
25678,95015.5,97737
6450,57386.3,57362.6
14801,104787,110383
24961,93972.7,94157.6
14199,47945.6,44098.1
20855,87416.9,91499
26363,126102,121882
5716,49596.2,44187.2
10573,52586.8,56902.3
31561,51341.5,49539.5
23245,41273.5,36390.7
6473,79446.3,73960.1
28274,46430.4,48892.6
1550,48000.1,48150.8
24353,34218.3,35992.7
1181,51310.5,52401.3
4287,50306.2,48809.1
2699,3484.06,1485.8
18110,89553.3,90159.5
18643,50176.6,47014.3
17465,29158.9,33851.7
7172,58281.6,60791
2529,69285.1,70494.9
9981,21266.6,16465.4
2112,28454.5,28825.8
13476,38083.5,44865.6
4381,85559.7,84014.2
8247,62999.7,59540.8
26890,47144.7,44262.8
16671,87054.6,86677.1
8805,26298.2,28071.2
32372,111308,108961
30032,76120.6,78013
3989,81602.1,82771.5
9320,54011.3,56481.8
23165,85076.8,87845
15431,57521.2,62170.5
9658,40539.6,39672
11293,60007.1,58482.7
17206,47802.4,46385.3
26578,68878.6,72177.6
16948,108996,112675
2206,74383.7,77995.1
27171,58094.1,59508.1
18166,48462,46813.1
3396,20796.7,19630.3
16697,63025.5,66261.7
31020,143512,137958
23694,68422,64116.7
15529,112743,111827
14788,110254,108444
30109,52542,45456.6
17984,90356.6,92798.1
11969,93749.5,91654.2
28978,60695.6,58195.4
21617,118179,117946
4015,85017,83947
16626,107029,111003
3684,74585.4,73235.2
9168,25469.8,26853.8
17906,34914,35210.7
25928,120310,121622
12097,11772.7,12700.7
28118,132667,134344
24390,51762.6,49177
15199,101605,103367
11785,18730.7,22424.2
14486,101608,98498.8
19199,81135,85387.2
12420,24750,26507.2
20710,42071.1,37430.7
18271,40456.3,38682.3
15813,79938.4,80474.6
27415,135083,132796
6085,53073.2,52437.9
318,15585.2,21324.3
3580,63023.8,56453.9
1331,-16820.8,-14278.4
7267,91078.9,90451.5
8387,74037.8,72001.8
13444,65058.6,70249.3
23186,69689.1,70992.8
14507,83971,85323.4
4360,83079.3,85567.5
17827,35751.6,33521.7
28074,115671,117434
26431,75561.4,72709.9
7152,47824.8,44766
30271,139079,136917
10268,19303.6,17594.7
4693,80972.4,79721.7
19885,108234,109380
337,36951.9,36533.9
31311,117581,120909
17604,79993.4,76860.1
12677,99520.7,99114
406,63806.8,66420.9
7768,6684.08,4421.42
29022,41947.1,43592.9
19413,84295.6,87324.7
5000,43159.6,45374
542,-12823.6,-12289.4
17537,28981.4,30185.3
30038,69732.9,73464.8
21388,60940.6,66197.4
7355,33889,31858.4
13289,72647.2,72294.3
31647,99052.3,103858
3181,24087.5,24265
13093,60708.3,62299.6
16584,108728,110920
10987,18534.8,19680
10761,62011.5,60541.3
20493,81335.3,89310.2
8217,31451,35513.4
9501,50024.2,48019.9
17482,24973.6,26725.5
29447,64287.3,68821.4
15665,27655.8,30369
10753,52052.3,54062.4
22104,68513.2,70660
15084,70035.2,71965.3
19095,108885,112548
13525,19751.1,18025.8
30221,115293,112181
3964,73115.6,73118.4
21781,42826.1,43993.9
4872,2956.96,2093.84
8106,17057,13552.7
3656,85476.5,82616.7
3343,59804.7,60609
22593,47016.7,47767.8
27080,123471,124551
16080,20055.4,21916.5
14868,81204.9,85329
21411,49753.8,49424.2
13713,107841,107284
20968,106823,109752
3251,76805.7,74144.7
27216,38561.3,41049.8
12079,17559.7,16902
28768,99046.4,99863.5
17040,78424.7,80533
31531,53411.9,49074.2
12933,69557.1,74665.9
23779,124435,122526
20663,69631.2,68857.5
12259,99848.1,100584
26653,125989,125156
27936,43101.4,42271.4
2095,16783.5,15326.5
24365,40787.1,38356.5
11874,86083.5,87276.9
7720,31178.4,29035.1
26835,44886.1,46039.8
25680,99438.6,96185.6
8976,68704.9,68248.5
18455,96855.6,101011
5725,50816.5,51450.5
4071,58982.2,57339.3
24808,95240.9,93097
13559,14934.9,16676
9156,32731.1,35458
5602,7468.54,404.659
17832,32690.1,31183.3
7905,71790.7,72243.7
10440,87337.9,87754.2
7375,23414.9,17970.7
21562,85615.5,82576.1
22885,36428.7,35753
21962,113395,111540
21080,34536.5,34063.5
1836,76311.8,75759.3
10797,87014,86785.3
31202,47348.2,49177.7
10508,100130,97796.6
10080,82042.2,86947.4
5340,29328.5,30325.5
12076,22173.7,18016
9058,97841,96988.5
31493,64099.1,65448.7
7740,14158.5,15900.8
8546,13410.7,15650.6
20474,74377.8,74146.5
24773,60488.5,65252.3
19097,110091,113336
8880,1347.25,6654.92
23335,63489.2,64241.4
11072,28999.9,24776.3
23400,110743,112975
707,50197.7,47678.3
22955,50937.5,49631.7
20666,69300.2,66470
4141,8190.82,5379.35
23588,42114,43533.8
12481,14047.8,14855.8
17168,19852.9,26123.5
28315,41999,43043.5
19396,80197.3,73781.7
16225,108214,110507
1009,3489.72,5070.61
22012,122796,123737
18136,73971.3,69815.5
11455,47471.1,41363.2
18762,119101,118074
25043,39228.8,40120.1
742,69214.5,66069.4
21,51453.5,51205.4
17922,49197,44975.3
24512,125081,127313
9248,10478.3,9619.91
26018,115404,112662
27368,124797,124085
23717,83514.5,82381.3
9714,79971.6,82512.3
17650,110020,107660
13290,80253.2,73079.4
3335,68066.2,65811.3
12759,38250.6,41138.4
3169,17776.3,15118.3
21895,56930.3,61678
5303,2300.22,5696.75
22640,82254.2,82897.5
21979,120519,119331
24199,115313,120035
29105,81231.2,81957.3
24791,77295.3,79410.3
18661,63704,60393.7
8681,98167,97174.8
3652,80074,83109.1
8753,69269.2,68478.4
24033,52301.7,50311.9
32029,118813,120765
15987,56500.6,56865.3
7042,2504.23,4254.89
26253,96499.7,99489.6
20083,43535,49683
11420,21533.1,19177.5
15814,86285,81243.6
32718,97037.9,98402.8
12244,97715.5,93874.7
31063,117318,117827
7229,87855,91933.6
20652,77231.4,77712.1
18864,67283.9,64740.9
4769,73642.3,73986.6
30470,47275.3,46119.5
15005,22663.6,21014.3
21047,47908.2,51447.4
1594,14915.7,13707
21487,32968.6,33829
24326,37480.5,38021.1
3276,85604.8,81585.7
21323,114967,113020
6540,87952.1,90369.7
7679,57636,61291.3
23990,35575.9,35082.6
32588,54513.4,58764.4
24710,35258.3,36341.1
29271,107020,109140
17945,62636.6,62210.5
29221,132855,134751
28470,141143,133703
20183,117485,117392
23589,44727.5,43054.4
23955,46977.5,41055.8
4978,25012.8,27721.7
24779,67473,69848.9
5006,53543,50195
13262,52131.1,50603.2
20135,86527.7,90184.6
23487,114146,114804
27196,43868.3,46257
29033,44067.2,43997.9
2088,11796.4,10106.6
12935,81116.8,76199.5
19779,90106.9,92529.3
15993,54997.9,52191.7
14790,110840,108894
24962,94525,93372.9
18965,30134.6,28628.1
11001,15089.6,13892.9
19105,115239,115981
11807,32829,36214.3
24567,119945,116698
2669,27666.3,22349.1
3134,-1622.79,-5223.94
32671,62412.1,63711.1
1457,70067.9,68988.4
12998,106208,106478
3545,26053.6,28703.1
13597,35381.5,33186.8
14218,27256.6,31380.2
8838,4101.1,10028.8
14844,103820,100256
7372,17251.3,19861.9
8563,23480.2,26107.9
21028,64581.2,65545.9
29264,111547,114147
28801,123841,122831
14723,69750.8,70445.6
13490,42712.2,34921.1
7604,94729.3,94664.3
31601,66826.4,68234.6
24227,102141,103422
11197,104037,102544
23692,62253.8,62613.5
19771,87868.8,86439.1
20363,38227.3,31790.6
29301,86357.1,85498.3
22363,121308,124681
7721,31458.7,28307.5
3565,44346.3,44865.3
17421,71645,64424.1
23445,123717,126630
18610,30651.4,29511.7
495,21482.6,21112.4
16741,29855.5,34628.2
15022,28251.5,27584.2
31812,97359.4,96930
29151,114329,117321
23015,96654.1,95374.4
8055,49703.7,49442.7
3393,20530.9,21906.8
8738,76128.9,78971.8
15279,53661.5,46259
19882,115072,110885
1608,7322.73,3626.83
12654,103599,105536
3822,-7808.21,-8597.2
32707,89373,89510.1
24245,87792,89745.4
1338,-10986.7,-11452.4
144,5660.26,8244.88
22290,89713.6,90228.6
31339,135325,135370
23154,98641.4,96385.4
24604,91795.7,91167.7
4623,29227.1,30575.5
22225,44004.7,42620.5
20078,48533.6,46342.3
21724,87505.6,86069.6
31981,88945.8,83560.7
2330,2658.35,5608.39
29733,46128.1,45731.7
28223,85317.1,82081.3
20594,117325,115710
29130,100123,102040
18846,77164.2,79205.9
4987,36813.9,34847.5
29445,64121.8,67403.4
18805,104068,107378
8616,65393.9,67398.1
5750,72931.5,70053
20489,89359.3,86193.6
27338,103762,105130
21963,113803,112089
28135,133988,134015
14697,47553,49624.1
32209,67765.6,69241.6
21630,122327,121816
23224,44119.3,44927.1
1908,52675.5,51366.2
26737,115951,114536
24474,111318,111255
31920,51298,49913.4
27372,130188,125947
10293,9570.63,9331.21
3855,-7750.48,-2343.89
6734,3207.12,5584.57
9561,10386.1,10666.2
31056,122628,122422
27606,44911.6,44217.5
8184,16218.8,13740.3
7075,5329.15,1358.83
28382,77529.4,78365.1
14119,104079,101202
6741,4141.24,8642.78
30432,56630,53359.5
24684,43691.7,39199.3
12779,22875.1,27837.2
12279,108025,105063
18283,47898.8,46338.6
20667,68993.5,65679.3
30836,49265.3,47400.2
24125,118786,116981
24118,111387,113073
12737,57689.8,58323.9
18028,119422,114733
32119,127148,133425
20577,121718,120476
10737,40703.6,41324.3
14091,107388,108813
20556,121997,120878
22795,94083.4,94991.2
16060,16228.4,20475.7
21901,68063.7,66327.3
8793,36709.1,36893.3
3432,1977.2,-2502.54
2136,47698.2,47963.8
4580,-646.39,2119.61
14875,77121.7,80154.3
5907,36610.3,34272.8
21184,67249.6,67403.7
28074,115034,117434
8719,91337.8,89456.1
26790,71654.5,74103.6
20476,76787,75767.7
30041,70410.7,71262
3351,53882.4,54928.7
8329,99935.2,96333.4
16290,101331,99857.9
22974,61051,62845.1
23072,125249,124782
3591,64246.2,64145.3
12189,58572.8,53939.6
15787,61079.5,59654
31490,64723.1,67394.1
3239,66325.4,67874.6
14893,70319,65958
3053,12027.2,6482.22
17063,61477.9,62133.8
10681,10746.4,10976.2
25903,105731,106324
27005,122925,121956
24176,130505,127064
18479,86473,84042.9
1695,-14316.1,-10828.5
6139,88070.5,86188.5
32468,138303,138234
13998,66327.6,64960
21083,31497.7,33101.3
23639,30842.2,35665.3
29515,119345,120479
27621,46754.7,50014.2
29993,103650,108856
15826,88314.4,90047.6
15722,23320.1,21661.7
23838,121316,119848
24828,107505,107947
12581,82541.6,79924.9
24399,48898.2,54721.7
8978,63021.5,69753
11891,91592.8,96568.8
1023,21867.8,15844.1
26943,78783.3,76715.1
24834,112496,111882
14243,24322.9,20067.7
7349,40518.6,36481.9
2702,-529.089,-203.05
8707,87891.2,93975.6
20502,97356.9,96045.1
25141,70884.6,72040.1
10687,8100.17,12568.5
8346,95135.4,93409.7
15891,112744,112397
24637,58217,65023.1
18413,119915,117033
11400,11401.3,12333.2
22816,74178,78370.4
31690,133739,132256
13162,11681.1,18166.9
8935,31436.9,35695.6
29126,100421,98881.8
19410,77159.5,84992.9
19877,109895,113165
11382,9975.28,10779.3
26260,108851,104766
27189,49724.6,49285.6
