x1,x2,x3,x4,x5,ytrain,yans
25367,5385,28402,5230,17157,37269.6,36500.9
28681,15567,8310,1866,3687,53214.9,56913.4
13171,3477,31245,32764,6238,22393.9,18563.8
27671,2047,26115,4592,27311,75082.7,72471.3
32657,1405,53,7171,20580,21952,25707.9
22740,22530,13675,24320,25790,77866.2,72114
13377,10998,16586,21604,4489,60856.5,63716.6
19631,29744,8388,26610,18718,10561.4,7374.59
26919,18259,5927,14609,28119,35639.9,37409.5
21479,22716,6300,21396,16853,64527.3,60625.2
11458,20830,24593,30806,29849,79217.4,76357.6
14854,24272,26160,12294,12054,85380.1,85758.5
26333,146,4229,10471,10428,87430.4,86818.9
10559,22241,29421,22688,16366,37390.5,33090.1
12033,26685,2270,25329,32261,53751.5,58586.8
22860,2208,8982,22162,32506,67263.3,62697.7
6878,11979,1897,7887,6538,99555.5,99636.9
14469,30783,17540,22795,7266,73533.6,70768.5
18633,13509,24557,2317,26134,72934.3,73666.9
32053,18135,12258,2593,17843,112124,114557
21693,16466,22951,18140,11094,32346.5,35168
12937,5174,2512,6097,9551,96451.2,98502.8
2695,21817,23492,21292,20237,27424.3,25551.2
27530,613,25296,21710,32389,25260.6,23704.1
5628,5809,28786,31744,18840,90056,86051
8182,28569,6120,27393,6292,69478.3,69516.5
14962,14214,12527,26807,13194,27850.6,35113.8
8705,14713,7011,18913,6693,39181.9,38916.8
19664,26203,28995,17762,14381,22676.1,22974.3
26946,29909,1048,21768,26624,89859.9,94849.7
22511,7954,4235,1127,14633,32959.1,32896.3
28240,1862,15127,27577,23817,72979.1,70777.4
2340,10142,15100,28400,6558,51495.8,54180.1
21476,3154,10935,16430,5831,6174.54,487.066
21295,3537,15623,17922,2927,39966.2,41564
28029,30211,16211,11754,26880,78952.8,78151.9
12253,3293,21321,20785,26528,139806,137900
10443,31000,10555,24671,9270,111512,109947
7452,9375,14631,13640,8934,55366.4,56697
18040,7986,28834,14248,1539,115829,116640
28765,12796,10312,7262,25052,86492.8,82943.4
30731,23987,24464,32557,14248,28018.9,29954.8
29556,20170,5450,27182,7301,82170.1,81344.5
13293,24099,23332,19044,32331,100630,102422
75,31004,19050,15026,14066,99953.3,99072
11738,19801,19623,13843,441,21361.2,23417.5
3380,19695,7918,3659,1363,-18059.1,-20070.4
12628,6329,1088,28854,8613,57182.1,59458
24979,18569,666,7679,27577,16063.7,16577.8
27837,3402,23115,23292,1723,52922.8,52872.9
2872,29448,30323,11153,15948,82393.9,81148.2
24395,25197,4508,22908,17411,53049.3,58193.2
13993,7665,26781,3202,17610,130483,128352
24828,27256,27705,8965,18023,81775.1,78527.7
20769,11715,20253,31805,23684,56765.2,57822.2
29478,32145,21840,833,19285,119359,123139
26900,10968,23994,16633,13885,72671.4,74007.6
348,18281,18032,16256,29910,76496.5,77772.7
10872,8982,23901,12306,10635,70477,69067.1
17860,32471,29527,7137,8343,73937.2,76794.5
9768,28233,3995,29171,7603,81954.4,85030
28942,18011,7879,31034,14512,39958,39354.1
24593,530,14161,23234,10258,55593.5,53503.5
21926,5906,5191,14443,6188,88537.3,91370.4
30227,32719,26484,5224,19093,84633.7,86854.2
30435,13224,28094,3582,8867,2205.23,4010.98
8627,22005,11146,32686,16589,118340,119088
20540,18237,22850,18759,9578,69724.7,71375
28956,32677,2403,28042,6300,-17085,-17493.5
15811,5225,21143,21595,21016,103755,101946
26615,28804,21006,28368,31641,109106,115278
30335,698,1325,28313,28023,43517.5,46389.5
22312,24618,18457,18396,8339,117582,116686
21086,32094,7846,27043,31522,69231.5,67002
12911,16280,23455,26358,26847,140350,136517
28870,990,3873,4327,3413,19338.9,15816.8
3454,31896,12472,24450,17241,20919.5,18639.1
4641,5646,23525,28213,16824,72595.7,71699.6
17929,8695,25403,12594,7993,110547,105392
26067,22187,4640,25079,10041,4199.14,-366.246
18125,12534,4860,23000,4907,-3873.77,-3688.49
32621,27692,25293,5117,7717,25256.1,24997
20403,3943,17893,10639,29011,52951.3,51660.2
26925,24028,19978,10748,2850,29957,30573
22892,26444,10654,23623,24353,47315,49349.7
12036,31547,21346,826,16061,14779.8,10297.4
3904,10238,17571,26886,16405,100003,100364
5299,22056,11728,1267,3751,67526.8,68929.5
2019,19991,18166,5717,25846,35989.3,41146.6
17093,3187,1421,22912,6867,-13668,-14538.6
28299,32444,29897,1201,3328,50358.7,57204.2
24942,7104,1768,29768,26641,19030.1,21856.3
16296,11262,10720,21244,27918,99459.2,98729.7
9625,21219,17584,18174,10984,48436.5,49499.2
10459,13149,17014,5695,12503,87698.1,87769
5032,13851,1537,26814,8363,81739.8,83973.8
4651,1219,24290,25917,21683,129463,130379
31918,26584,27252,3586,31269,45556.2,39410.5
26248,12137,2397,424,23168,36435.8,44462.6
20027,28148,31993,10382,29271,99407.2,98339.5
27669,893,20877,1014,19104,94721,91169.2
484,2943,11495,26811,1293,56364.3,56129.3
28892,6798,1990,11299,14890,30228.2,27646.3
8493,29074,1549,13774,9314,-13993.1,-14485.4
20173,24069,29218,26865,16833,88674.3,88202.9
15238,19911,13252,6463,6508,70053.1,67459.4
25149,23088,12245,6231,31920,117779,115713
10106,19271,12368,6421,15258,87807.6,83120.3
4157,9647,4982,18238,24122,665.439,-1062.49
17723,906,18706,10189,11156,64796,64449.6
30345,12351,6923,7118,31550,90000.2,87676.4
2097,11836,10591,13406,4510,41571,40898.7
25813,14651,25880,27844,24743,40895.5,43442.6
7741,11245,14578,4949,21705,68276.1,66090.5
24514,19785,9227,8624,17204,82052.3,77758.3
28356,23917,6227,555,10102,55537.1,59022.4
14286,19468,11698,8979,21411,63710.3,66734.5
12489,10758,13490,30775,28410,43431.6,40458.3
17132,27089,27296,11950,23112,92822.6,87138.5
20122,12529,7672,25836,18277,59590.2,56020.7
5553,13976,10670,9085,32652,13609.4,11911.1
1751,30397,19751,29001,435,85032,85001.2
16693,15072,17916,6716,25328,28489.2,26009.4
1511,32125,11838,27296,18939,115556,109290
11544,1056,12826,12902,26758,81983.7,86813.2
24588,12021,22586,14108,29777,98299.8,92494.4
12628,21979,26947,12549,1280,102503,98292.9
13245,25128,14062,10426,4719,33575.8,29224
10677,29091,4047,13785,23231,9482.2,10926.3
7406,8684,21954,16769,14709,62802.3,64866.9
27956,22421,15945,13465,16016,79899.1,79871.2
21860,16497,18335,5190,5677,16941.9,20805.1
28049,21005,7886,23388,18675,116703,116361
13143,17377,10130,28487,26555,70358.1,69250.1
22482,25253,15000,27754,289,45928.5,40064.4
32488,25215,12008,31310,940,53741,54739.5
27799,2997,9707,8454,304,66081.8,72208.8
8237,10485,12499,30792,29613,119967,120980
32612,18682,12983,15351,16129,12609,15533.2
17137,5033,16600,31864,23683,47831.8,44233.4
11857,8968,1710,21968,31708,73493.7,76171.5
2641,27732,12437,11684,32499,63390,62830.6
32701,29869,28583,29256,19692,92543.1,94063.4
7640,12087,15012,13810,5820,43423.9,45926.9
14835,1663,10615,25897,18677,49891.1,50562.4
2774,10134,27553,19533,28878,111064,104761
2286,25624,2734,18075,15349,63077.2,63244.7
30712,26984,30624,27792,6504,51540.2,52110.1
28822,4055,18913,462,24473,124840,129215
20084,24160,31122,26053,19397,113830,114457
11822,19750,21337,13917,4006,48395.1,51116.8
4931,22197,27505,29236,10357,36422.5,36505.5
6599,28290,1898,985,21447,13866.1,16881.6
1084,592,18725,8996,29855,81098.2,83873.2
24828,15338,17342,14428,29795,84590.2,88698.5
30742,30037,5506,6767,5053,27168.4,29692.8
9793,28505,24146,3609,13924,104836,108368
19854,29465,12239,26206,24209,62524.6,62286.4
15492,16499,18175,31036,23061,76621.6,78889.7
13647,15618,25013,26727,15712,127437,126052
27896,21909,27841,20130,9090,15423.6,14577.3
9034,7915,6286,3523,20666,80991.3,80628.5
1344,32736,22037,5416,5893,44620.3,43035.4
1949,30971,10844,22777,19285,43726.3,42924.3
26200,14590,10285,28325,17118,62664.9,63163.8
25668,10006,9729,24008,14541,21216.4,18506.4
225,15536,11980,716,30470,67631.9,68015.2
15384,28747,20328,27936,6204,35634.5,33159.3
10700,7523,26364,1411,16040,39300.5,45178.6
250,11504,23483,21766,16141,53142.1,54678.4
2670,10845,10506,9088,23256,59759.9,59548.4
25107,8266,5857,22678,14199,44154.9,46176.4
12674,14155,25191,8990,29832,125784,122190
30858,10996,8917,28290,3967,33198.7,32376.4
1707,8234,28246,11462,19402,57652.6,55172.6
8239,3426,19095,30906,8314,88209.3,85576.4
10350,4586,5279,17776,25822,29046,30227.1
6879,32301,15812,5676,3164,46038.4,42688.2
7357,32570,6038,24312,10144,31798.7,28027.6
16561,28180,18200,30643,21856,139563,139719
18061,2647,5939,19808,9290,92302.5,93055
17452,979,32618,21419,24007,25610.5,24976.4
22284,24547,29977,15675,18613,141182,139104
18709,13371,28642,16339,6336,128322,127471
32621,21501,26034,18129,21358,24506.9,23716
1436,28469,22897,28504,4798,113143,112051
4202,23105,1238,15032,20065,68365.3,68942.9
12516,14481,15579,9023,1727,88890.4,83410.6
1771,31313,10382,6140,24816,86187.9,89279.5
28488,15319,5589,5513,18259,67040.1,66324.6
20851,32271,23283,4364,27038,81161.5,81204
3012,3184,21759,23501,9574,19046.8,18463
28733,5059,27714,27649,6595,95516.8,94074
28522,24541,20416,15377,1052,91104.2,85246
565,19891,138,13310,20967,51828.2,56908.2
15055,13787,27224,18222,16439,122863,123614
27441,6648,26804,27834,19368,94982.6,93248.1
31441,8872,32668,19974,19176,37613.6,43471.8
5137,20633,3241,5745,18018,79588.1,78814.2
31015,22974,19252,846,8956,43203.3,44605.3
25524,6966,15581,8144,32240,128936,127975
29334,15296,11876,25027,1205,11895.6,14908.5
2018,4291,31641,13465,16191,36763.1,40156.6
22471,6259,23700,20217,2016,46166.2,51354.3
1943,14624,17064,31505,1157,-704.898,1926.35
31502,7666,9275,32046,17632,56442.3,61617.5
29789,6046,2145,6003,13152,15380.4,15677.4
31901,8326,29153,21184,19649,86381.5,81981.9
30350,10405,24346,1025,28970,45682.4,46451.6
14336,4795,9793,11323,5532,92535.8,93053.4
28856,15896,3210,17776,5692,88571.2,89289.4
14550,15290,13795,13852,17350,49181.2,42302.8
8315,10036,29361,3760,9984,80392.5,74875.2
8729,2534,6050,28082,16806,67880.4,67168.1
1936,25584,10790,21617,29182,58940.3,60718.3
19066,23116,6388,9425,13101,117897,116714
5610,6450,19982,28621,5193,13516.2,16371.7
27038,16754,4593,14895,20280,75483.3,76011
5638,25167,17420,4345,16883,32299.2,30020.7
23865,24696,30833,10390,22632,54263.4,57284.2
20189,17839,20183,13817,22129,98387.4,92771.6
6753,10679,18613,10600,8252,35997.3,34560.1
15145,19861,2151,28318,28963,124981,121257
7813,14907,29554,31476,617,68233.1,69776.7
11211,25429,2264,15966,19531,56726.7,51328.1
29942,10698,19522,31155,27587,65370.5,63036.9
15257,23158,4464,13762,8510,50999.9,52716
30946,31065,8380,13165,5946,111206,111965
13540,27297,8042,14464,23194,9516.45,9162.13
12584,10270,32715,32200,1206,91613,92516.9
32106,31302,24696,8833,7611,66183.2,69022.9
19067,415,6645,30175,6354,108162,108235
23448,24919,13079,27988,26321,125714,126302
7592,31597,22197,13509,8652,61400.9,60849.1
71,658,14122,26859,7997,34523.1,40317.5
10999,1899,4120,1320,32036,55118.8,60022.1
16984,4912,1915,23953,19485,40046.4,44654.1
20741,10199,11567,4208,6844,49291.2,53785.3
30169,29681,4879,21108,17207,79235.4,78397.2
5259,25706,23849,24075,28026,72197.9,76480.6
20124,27607,17774,2884,20128,60679.5,63255.3
24546,3145,20481,11714,20149,56866,53970
24168,13338,20307,26793,23504,105073,109590
1105,1697,18217,15955,16641,62572.1,67004.2
2343,26133,32097,679,20736,26189.1,27321
19555,25633,1954,930,10252,58769.6,57504.4
19904,20279,12488,24870,31754,97277.4,95237.1
26072,32176,26701,15415,18086,77879.3,72559.9
4231,17480,19975,30260,20514,67127.1,64871.6
8938,16657,14990,19438,28981,123992,122676
15447,5242,24618,16070,25631,95628.8,97079.5
24061,27219,28781,20990,12833,76288.9,73624.9
8672,1563,21302,502,26928,125427,125597
30721,24898,31447,10945,28406,101005,100304
2222,8686,5794,23577,12844,96181.4,93649.7
18683,21547,13240,485,16464,60072.2,55014
31723,20337,16653,27168,28130,100715,102486
15255,1466,4858,22512,29656,57083,56609.5
3318,13201,142,21276,31506,35117.7,39763.7
32702,10684,15023,30270,26312,63921.7,62261
8250,13475,20311,26850,19195,116445,116821
5488,11520,26101,20183,24798,83216.1,84568.5
27892,18848,6784,30245,12187,48969.5,49121.1
14462,28343,18258,16859,8871,44783.5,45318
14016,8172,22832,24441,17683,75237.1,74526.7
16088,22015,13976,18516,18298,77787.9,81198.9
39,31283,3205,19997,29146,69029.5,68897.5
5769,23675,917,9387,15020,49960.1,48984.5
6030,17442,21735,32389,20373,88285.3,87471.3
3480,12073,10777,786,8381,25801.6,22704.9
31785,522,18345,20979,16085,72779.9,71289.6
15713,30935,19735,30883,2186,23962.7,22450.8
16096,20648,2085,14752,521,48727.5,49557.1
9260,21982,6636,7688,19919,67593.6,64759.3
17236,26792,27065,19278,4198,106292,104690
31496,26386,21011,10976,7547,63587.1,61439.9
12121,23202,7245,6702,28564,61026.4,58245
31539,2572,2257,2370,21920,54808.9,52469.8
31654,19359,11080,7298,23391,65548.1,61932.6
23960,30510,29591,25867,22033,18093,22193.7
1675,12136,30499,17775,25790,38473.9,37527
14376,31256,20272,20703,5086,63935.4,60912.5
20967,9515,23542,23495,3566,81301.5,77277.9
18456,14186,8437,19198,12626,73035.8,71511.7
18364,1085,31665,18908,20340,124819,121393
1360,2814,21154,18012,19752,53185.6,50550.5
3338,8706,12525,30630,29249,101074,99021.2
23179,3079,8313,28838,32517,34494.3,35741.3
8421,14145,5991,1969,21839,60501.3,61499.5
24308,16565,23762,19473,23681,52359.9,50680.3
21970,23147,27053,22708,6508,135682,132932
16715,4429,31066,27689,14663,89434.1,83223.9
11771,5541,16259,18631,23572,80935.7,82539.3
2514,10966,25988,18170,28168,130533,125628
22199,655,3850,13444,12936,6200.3,4791.52
16278,19406,29427,10313,7523,51452.6,59343.6
32371,23327,17073,23461,2173,53542.8,49938.8
9934,31102,25587,31417,31463,83802.8,81056
6153,26126,20595,1495,29213,92819.4,86946.7
2406,27370,23859,23305,22496,73946.3,72419.7
24833,24223,4852,17879,30519,134005,129758
6126,7793,31585,21465,31371,100611,99418.5
15444,17107,17271,24087,28099,97155.1,99604.6
16519,8596,5715,17552,22492,59600.2,63141.4
14753,8257,27590,24959,13357,94410.2,96807
10886,7809,5865,25686,32019,36110.4,39806.7
259,22313,2435,1028,4101,24178.2,23066.3
10468,22869,456,6731,7578,68186.6,64644.5
26074,11395,30843,31274,13316,22591.3,24601.6
15024,30511,18585,5722,8971,23029.6,23883.3
10057,14095,8174,5038,2183,98420.9,96735.7
26658,17295,25722,16983,6231,104036,106534
29503,2232,24300,15590,21480,149068,141268
17408,15505,32702,22858,9818,70864,72347.7
10557,15561,24120,5028,23656,92351.9,94578.4
25713,3332,23092,17182,26467,86418.2,84592.7
11320,7358,21074,3987,9094,40389.9,43234.9
4983,21364,27264,19714,26746,127639,130755
24390,10425,26255,13163,31467,74721.2,77963.9
5792,14231,22619,2880,4718,80264.5,78651.3
16128,19948,4720,9079,32091,89621.5,91786.6
3766,27587,5808,12126,14825,567.027,-1095.4
31159,17518,3220,10035,31314,7196,3848.93
25456,24147,29156,30134,3360,74689.4,74567
751,16208,31478,22294,12589,110015,112653
17524,7976,9694,4090,20189,73813,72580.9
29372,7419,30301,21702,24844,41711.2,39432.4
20523,26539,20609,11827,6637,61559.9,61897.7
8186,27416,1827,15169,17623,81285.1,78340.4
14899,22514,10415,3644,5436,14959.9,13876.5
23669,10378,31676,17858,7952,39538,45514.1
9846,27137,5915,22988,24616,62671.9,66553.5
7288,2382,28074,20333,3915,46375.6,45655.8
11056,25656,30062,9616,24524,105824,109940
12129,27442,1984,4872,7049,59589.4,61606.2
23396,18026,8582,10202,18775,102484,107089
5416,30665,14552,18759,12755,122444,123974
11417,22844,3554,19443,6824,46121.2,47470.3
31999,28422,121,15733,31413,80296.6,75348
19917,15793,21873,12060,31175,40263.7,42833.4
9074,5985,32501,31622,13208,63819.8,68349.3
27395,11026,26720,26291,31988,91921,92282.6
10929,9072,30977,10193,8,70605.1,66135.8
12254,922,30876,15137,30816,110192,110585
13803,21090,7912,12289,17253,23409.9,24492.1
29979,7299,12322,22902,27602,99173.6,98951.1
6369,30654,12729,9734,12438,74723.6,73727.9
12274,5226,16463,28134,22972,100810,97213.6
24348,16453,9503,2307,25518,11644.5,8366.15
18333,27437,20695,13179,661,109852,111679
23144,17659,10961,21907,6576,54187.1,55964.6
13472,20645,3592,22972,628,29694,32682.9
24196,6811,15535,15835,1229,35334.5,39787.3
3716,23532,24956,16158,29749,94652,94691.2
24620,23296,19724,13120,24526,24158.4,18859.3
16406,8983,3445,30574,21691,21927.8,20778.8
26588,30538,20664,18104,20877,64346.6,66345.8
20353,2942,17004,30623,14852,68483,65297.6
15625,17611,27842,8724,31149,42262.4,44055.5
20135,13590,10146,7328,23855,58503.5,61154.9
27804,31741,16909,19381,12779,92080.4,97328.3
29102,10083,692,10532,17312,73090.7,70217.3
26099,6161,11047,22405,15290,45980.6,50613.9
17569,29959,32628,22139,21228,133973,130670
27580,32471,21778,27440,18456,83439.7,81456.5
22148,29444,24745,16125,7210,3620.78,2727.37
4698,25616,31180,24815,6064,136741,131451
16226,29472,27479,19593,32482,98416.6,94375.9
3005,18536,15333,11105,27587,58770.8,56318.1
30732,15638,31165,1064,14518,64585.8,63778.3
8399,5032,17508,13896,13438,42743.6,45103.4
23978,22638,8245,4059,24169,10267.2,13236.9
744,27362,24769,11049,26518,113105,112673
16467,10558,32143,23061,25603,116859,117538
9190,22186,1226,3603,17004,-2184.35,-7194
21300,31768,423,31347,5396,91363.1,91225.8
4566,25230,21665,26152,32000,88415.8,87000.1
3617,29173,30786,10668,31597,128942,129210
31579,26224,17728,26260,12158,33236.9,32872.7
23425,23267,19312,734,452,48536.8,46494.2
5169,29562,1570,8211,29235,63074.4,60555.2
6890,1711,2064,4750,28960,45858.2,46459.9
7545,14767,21754,30787,8217,104858,102457
24565,29942,2088,10273,2815,67598.4,68559.1
27579,30837,9388,19269,11886,2710.27,3954.6
13830,10809,4640,7321,18319,31969,31644.6
29881,31626,13020,1411,20454,68303.7,66771.6
25893,21984,2357,22999,30336,109828,105882
18829,5950,21457,32405,10365,52184.5,52526.9
2334,30049,19094,28592,31270,56317.4,54865.6
30119,23017,29313,15253,16117,47291.7,50117.8
4977,19160,21505,153,24591,115474,113122
6562,3576,4854,20072,11134,40719.9,43006
23016,25050,9193,21945,1852,58283.9,57400.5
20747,32521,8061,6344,20259,70354.1,65082.1
28366,2885,14439,2718,9107,61976.4,66015
5268,3554,32050,7432,13799,34425.9,33272.3
32020,16735,31098,2792,3916,94495.6,97937.5
26182,19029,25316,3059,13758,39243.8,39657.9
4583,22399,1135,8357,20070,76874.6,81172.5
15271,22342,17780,13877,30406,55720.4,61122.4
28295,17686,2403,8252,15718,45172.2,47702.6
23035,7285,28428,16678,25960,157682,151271
101,20949,2364,26385,27626,87395.6,86472.5
17157,2737,4841,18938,11593,18814,14470.7
17096,31033,4493,29768,27873,61542.1,63373
29935,19109,30096,20381,21561,122822,120001
25739,5584,25923,28499,16731,47361.7,43473.6
11849,25442,8606,6850,28287,61406.9,64413.5
26040,22769,9223,1588,16467,69758.1,70474.5
12083,3400,11158,15606,16938,43222.1,43391
19463,20920,18366,15758,19685,121631,122837
9023,20229,19298,29356,5470,119236,121650
23175,24196,1683,9988,7619,50514.1,51762.7
2946,32190,8275,2469,25519,95061.8,90295
14341,26197,8545,1654,7158,25908.6,29128.4
14058,5794,23791,13341,24837,128507,129549
28900,13232,12675,19736,17438,28959.8,26422.3
9958,30580,27085,15013,5284,38128.4,38105.9
5253,20727,30285,2426,19670,35963.7,36288.2
14536,3281,23370,6549,1348,48463.5,51537.4
9077,26199,16835,3573,28137,47643.1,46708.6
8351,28731,27617,5233,30571,68246.9,64975
27376,25529,17731,11044,20342,82157,85135
16467,30000,7528,30916,12634,84817,83612.1
4999,17757,29240,581,13623,123784,123096
15941,7131,15749,31539,9299,23811.6,25185.9
25575,4099,14363,13245,14726,113320,116516
201,6424,24083,7389,20735,16629.7,18335.9
22024,18895,28745,6170,11483,90788.9,90143.5
28717,28392,28752,11324,19773,63151.5,60835.7
27740,18255,4468,22070,16843,53626.7,55629
10030,15756,10765,3114,2980,32543.3,31116
1458,12358,8124,6008,25311,124875,122713
6667,21717,15928,17590,31099,73344.9,73343.2
4580,13870,2990,25412,14000,41005.5,41705.4
18064,28275,20084,19682,17911,79260.3,78503.6
20106,9868,8644,23826,16436,91018.1,97170.9
17366,11592,24988,18838,15865,110273,109281
27212,23947,7446,19659,1052,6256.13,7913.14
5771,21256,11110,32057,10666,94375.9,99996.5
26250,12670,13145,3925,31148,126572,129173
5874,25774,7043,9429,5536,12732.6,14122.3
6763,20016,21858,23934,7301,56561.6,53333.1
2061,32655,3815,21174,30582,27076.9,27968.5
